path,label,pcaFeatures
s3://p8-ms/Test/Lemon/52_100.jpg,Lemon,"[8.02940647272161, -3.187544904610051, 8.72227266297793, -5.4497314200743965, 4.250479071053742, 1.8846084084040151, 1.4693579663385108, -0.35124027395909424, -0.16622602762668945, -2.9996132990890114, 0.625128314615713, -3.6837799355610343, 7.50851611570527, 6.591050273516122, -0.3491304059358707, -2.130390194232411, 1.3796987747040594, -0.09515636349023085, -2.2065578174197245, 1.596251156629135, 0.426107002515106, -0.6073529639298211, -0.5010397361010598, 1.2176319148768582, -0.29458273805460117, -0.3455194333605414, 0.8958041102741608, 0.044083168033930524, 0.614632943122622, -0.71222175535107, 0.6454598698662132, -1.0257502299542185, 1.0257475326535288, 0.08011379463774483, -0.6783932525295017, -0.4022547681667342, -2.1736020022466946, 1.9143085352037719, 1.9341555822570007, -0.2900307570712193, -0.6742519167388271, 1.6023362643119885, 1.8601059452418511, -0.25136847902742987, -1.4074000756960614, -2.4189446270112502, 0.16286352491987546, -0.18527984293276908, -2.6775470138613175, 0.5394511361743157, -0.9830246189924897, -0.8240469048348084, 0.7966139913793888, -0.6223614591847458, -0.4369584616895511, -0.02589958878621234, 0.7646870904701322, -1.584120417688426, -0.5555955103310068, -0.38434497662412215, -0.3045300915571685, -0.8283001737043304, -0.8343721766665635, 1.0399253452674793, 0.30406737654731425, 0.2623268256565758, -1.0603686146303966, 0.48819301046376334, 0.3876919894761052, 0.7143402852749915, 0.3123211346734126, 0.47187682805943043, -0.038550431322239315, 0.11381949493197825, 0.4785914697765803, -0.6746407353428961, 0.21319689312448278, -0.3019899712895401, 0.5016055753369921, 0.08472524526491347, -0.06480841133636103, -0.23289743143021316, -0.7201785740949651, -0.10470621691483714, 0.0999858317151073, 0.6214313114225386, 0.2912649374929794, 0.1929135781350293, -0.32038352232473355, 0.45215176891729336, -0.5516984918887364, 0.3339453598187871, -0.011786699200641322, -0.07246616058446426, 0.4586612458147018, 0.5166392591742707, 0.6158453784739729, -0.22044045088263856, 0.22797510431726165, 0.22340493082482943]"
s3://p8-ms/Test/Kaki/292_100.jpg,Kaki,"[6.305714532640607, -17.41996526719839, -16.759044470255553, 4.203456562803192, -2.16012602189611, -0.7160409594863744, -1.306323179340733, -3.9327442343219157, 10.841208134361285, 2.455351121707397, 1.8099026766382655, -4.344725868751418, 0.5173038861982503, -1.4517447852016165, -0.41697276063472843, -2.64048266552832, 1.3788855941474867, 2.337302527771465, 3.7139420094020674, 0.354411422259993, 1.5790965111056419, 0.3694405017777395, 0.4397193573418621, 0.8613708480941442, -2.1838416178564093, -2.0783576387043254, 0.4322449241388627, 0.027320327935703135, 0.6775028618925766, -3.910736632059198, 2.9919783685261296, 0.563490996685685, 1.2661059690680343, 0.052311237061542, -3.7071247090485735, 0.33579690245464827, 0.1541056350181098, -1.104169533865057, -2.381882162463378, 0.12401189860016723, -0.830071431640943, -0.8793082494285019, -1.5971545326254986, -0.9663294906477109, 0.5403431858411073, 0.39228924840617935, 3.2738810150319155, -2.995816478728374, -0.09119327921086774, 0.12415465975149362, 1.0783956764175455, -2.334372160410708, 0.6158345416652957, -0.14912244764508065, -0.1392041623840142, -0.9557827603618586, 0.8597115534399657, 0.8134405600247422, -0.8854981144172425, 0.926263582408185, -0.06258299834179601, 0.6938765031061505, 0.4532127546098156, 0.42352819114874424, 1.1410674893264403, 0.047855491149908586, 0.0999031426947988, -1.432351489468006, -0.6630894696948523, -0.52923246159859, 0.07827450425598885, 0.4765008596733046, 1.8592774813048523, 0.8118992697992352, 1.234606330223157, -0.053065968443574744, 1.07741645245036, 0.6458195938187961, -0.6873202387647361, 0.23268685845317674, 0.42695715575358484, -0.9537236678113604, 1.1286269555828643, -0.6046879567619164, -0.05014511376798239, -0.4579942729870045, -1.3239531539297356, -0.8871861512186026, 0.814128952920757, 1.3979769430085174, 0.23198607126280274, -0.9258546412827533, 0.9446732472345007, 0.18020128647908396, -0.43944372082360034, -0.48925714352939653, -0.01268731944896832, -0.030294034580951628, 0.7782895883579705, -0.6754432219296964]"
s3://p8-ms/Test/Lemon/r_37_100.jpg,Lemon,"[7.573526488395902, -0.7583486370190823, 10.02082628412542, 2.6321611823495785, 2.0528440063823012, -1.8233153691277169, -3.9466951653892104, 0.9220598240312039, -4.300196126247762, -2.0480872249312236, 3.8068437073647146, -5.237122254944248, 2.513690521148728, -3.2291326655618495, 0.9717001957484247, 4.465644508476508, -0.18717137785665475, 1.5448008986973079, 2.3235470916212186, -1.1428074082912785, -1.1740714694118843, 2.0280559063345196, 1.588539295359428, -0.8170644534938855, -1.6203926972023255, -0.31784582638358816, -0.5433382725426581, -2.124017161564498, -0.9330601840329753, -0.08907047097977697, -0.6293926799924392, 2.9464094770343676, -1.2308682569216411, -1.888003742749008, 1.257263906699671, 1.761424942371546, 2.2847663224326324, -2.368273899160759, -0.8344626207566315, 0.3193153619984328, 1.137514824901275, -0.6287817548700997, -1.0527752179814713, -0.9959112758227819, -0.9768714068134535, 1.9050099843592552, -0.255887359514766, 1.3081390500769572, 1.5432574752959207, -3.009384386035339, 0.20628500978255243, -1.867814714990973, 1.0890313205207185, 2.4406766834523625, -0.3508315163970433, 0.22322463308973628, -1.4182411522851488, -3.812697360587749, 0.3290992148054174, -0.15221143453114974, -1.0540541805610661, 0.004190747214467331, -0.33551785942513523, -1.245532208342219, 2.3826418545709918, -2.4587230091647427, -1.1797414593285678, 0.8287938507031386, -1.0647215493368716, 0.812685295604298, -0.07810992285534206, -0.8095708082373015, -0.2225385609077502, -0.8690290418976222, 0.5112922482241484, -1.0113410542785772, -0.7954222321917463, -2.2785271162111616, -0.4574712077566865, 1.5695121669113834, 0.5081444665987389, -0.8115484289459775, -0.646137788087076, 1.0459240706034294, 0.04756027393305885, -0.9386835961033885, 0.930409583916408, -0.10105270384181723, 1.2594122556799554, 0.467750589758251, -0.09623415731503655, -1.1552507720421887, -0.8257483923754309, -0.2738164410971998, -2.082216814706532, 0.17661022273416824, -0.2078048307304964, 0.1811024873232916, -0.6564320073515478, 0.7445047393829304]"
s3://p8-ms/Test/Lemon/r_201_100.jpg,Lemon,"[5.1237970723557735, -4.030658541262727, 8.836607095440142, 1.1738099038365943, 3.8463243986550695, 1.3533845835452447, -3.028239931686247, -0.6474189509707936, -3.42991303263444, -6.6660071251674236, 2.3791273681654257, -6.6953901553238255, 0.7343127025186216, -2.410400964549751, -1.5120789492113453, 4.1479265266778205, 1.7068538596357787, -1.010135264321012, 0.27850562981217936, 3.3524178838469645, 5.814687859575487, -0.8906567412517689, -2.6061974210968546, 3.576017861350876, -2.226232176043414, 0.0952360418484235, 2.1934493940953423, 1.8321740511237727, 3.857172883658719, -0.2000780063505288, -0.6595413123799457, 0.058250210647857376, -0.1516245434651308, -0.2794993102729291, 1.1098219562643992, 0.26197850505735704, 1.9906490449337353, -0.5717659822932317, 0.11781878396826259, 0.1414132410007207, 1.1885728621916758, -0.37543913104990967, -0.9261562424158658, 0.13669182449901632, -0.454030010298746, 0.47478013422942866, -2.530520557240568, 0.24634414482376765, 0.37599628333724844, 0.5034212563100089, -0.2703351741657935, -1.6028988142451932, -0.4005023923451867, 0.10787115838314443, 0.08491148320344792, 1.5538578365808673, -0.12766874294771938, -0.9404393869408467, 0.8699730060562525, -1.0480557544148448, -0.2645018013785168, 0.17060549459294103, 1.7509379210268128, 1.0991434133806228, -1.3991486938047337, -0.026613920369793414, 2.8882977703325534, 0.19132913728863893, -0.8021275257508688, -0.14853625492172928, -1.1141694362486512, 0.8548036226726676, 0.16734379392963927, 0.6961910957905023, -0.45514443645331304, 0.5605261805017554, -1.4935114423448654, 0.6140008643078052, 0.8233863328913938, -0.9694106571705936, -1.4910040997655147, 0.5343987247374423, 1.7822431587487741, -1.447902019203375, 1.0623486684966175, -1.051130694975793, 1.0020478832359379, -0.900844720068582, -1.09804958935418, -0.9659938039984417, -0.1527931142972379, -0.8276786182654257, 0.13948456315047222, 0.7801627052077057, 1.2732549661797967, 0.08903030272987278, -0.6998317903207201, 0.5399327744342517, -2.7260439975899966, -1.0899072396765104]"
s3://p8-ms/Test/Lemon/r_2_100.jpg,Lemon,"[7.556633940817612, -2.2122880795949826, 10.69124015766452, 5.433091956181032, 2.986355928186894, 2.0677158725974603, -6.194164978879069, -0.8335315065432304, -6.577250409270375, -1.1747231486514014, 6.584973838174283, -7.629386351842238, 5.779143048872508, -5.44883462470094, 2.441415214551586, 5.27913258142774, -1.141141439747676, 1.0383234652301343, 2.429089639057311, -2.8968053019950495, -3.939942223768608, 1.3581203911614526, 1.610464215622252, -1.484871105856897, 1.9697854269019048, -0.3899013896103741, -2.1382532605895848, -2.496493869551773, -2.338713181849275, 1.7363569269033243, -0.018246711262548402, -2.7424770781482546, 0.9074645439849919, -0.40638762144611223, -1.5981385178601193, -1.2273247320229437, -1.6128821820931423, 1.035937828875676, -0.5111709657387583, -2.2738568996194246, -3.019579194820844, 0.004163863625571907, -0.37046925047548934, -1.1234228770269667, 0.7646373349177563, -0.44347414553731146, 0.20185834725468602, -0.5571243241110944, -1.1452970294764422, 2.722854959169384, -0.9662523238393296, 1.1593477981533065, -1.4299282516989131, -0.11381380769609702, -1.2520780215216014, 0.6447556463345211, 0.6306396162614586, 3.9966617712208934, -0.5893358934661028, 0.9259421301225277, 3.895902346624055, 1.7400543694317112, 1.6678434776632138, -1.1600889135535837, -1.4041485318015798, 0.6946365241951517, 3.259797520758466, -1.075208596761675, 0.23678470006071614, -1.76813637133687, -0.6307388303741449, -0.600193650815579, 0.537796784333355, -0.08488081260674803, -0.03947986196845285, -0.9273596321623914, -0.4837350665005658, -0.18494808537730972, 0.9068103641122599, -2.2411524623177552, -0.8901429680076262, 1.0490482888821109, 0.340980650878008, 1.2480579875991058, 1.7006381174429155, 0.10687771203848452, 0.38206096013219565, -0.9288587802469763, -0.3459618486875831, 0.4014137650200578, -0.1201596927052127, -0.20245464720428824, -1.4726115202209826, 0.047037879718027545, -0.6529074433368509, -0.37664530080618397, 0.0972302896604753, -0.5804008041807553, -0.23465831046544489, 0.06659763057141053]"
s3://p8-ms/Test/Kaki/5_100.jpg,Kaki,"[5.736153300379761, -19.037441388260262, -18.58559691760229, 6.881726306678786, -2.620219010847621, 0.9501759817421901, -2.822533191968627, -5.117836131063879, 12.536298402573047, 2.92713138431066, 2.449895000222775, -4.626428153016932, 0.9013819326663297, -1.9430127848978669, -0.12462806375785555, -0.8239279260716611, 1.6923443193781114, 0.874704769411245, 2.6843012371348416, -2.217514614889268, 0.5130204466561676, -0.4618938048241115, 0.46150275866951307, -0.2568673077320334, -1.0917382896821541, -1.2202101156740688, 0.22689864756029685, 0.1241529577965802, 0.1625057326548962, -3.650021848263241, 3.2651863835107044, 0.9808591122355967, 1.9375130201504662, -0.4775196934581618, -2.548803857906478, 0.18107004757599143, -1.53759540784216, -3.0631581851400638, -3.751939744457492, 1.6747592379648844, -0.6197392854161993, 0.16709771696368153, -2.192616195440221, 1.0940937910350892, 0.3107729965543886, 0.05387174863296389, 2.3606039347211016, -2.2784880740677775, -0.07885906312468208, 0.8653027196731339, 1.1960056872280975, -3.0734949224768937, -0.8240617868382227, 1.905991304604358, 0.6111980619618244, -1.480046902997513, 1.7394346304088015, 0.48823347195112626, -0.6657790219833662, 1.483520196680888, 0.9913836184783693, 1.017890700094695, 0.15177722220124792, 1.2156656718005343, -0.30920761046560874, 0.5877728849292819, 1.2256154291170993, -0.4354086860924404, 0.8752439226148334, -1.2227319216161967, 0.4093520491165213, -0.7301048502396768, 0.558415225794682, 0.6061935025006508, -0.0819819372335579, 0.5458449567941529, 0.9195994954519258, -1.4311475253584078, 0.7183931882523049, -0.2908342715830527, -0.4822272690049278, -0.5058410639200187, -0.3577371741423554, -0.8796016213675967, 0.07414704987260368, -0.011236552842054649, 0.1933400292026612, -0.13315644288218687, -0.18458383866915318, -0.591259117170814, 0.3719728438798218, 0.712957274434003, 0.12345173497193511, 0.8814978410363449, 0.15040512396772782, 0.11443301358899048, 0.3173097542413934, -0.34366520990933275, 0.08225723965919333, 1.0025068135486843]"
s3://p8-ms/Test/Lemon/r_190_100.jpg,Lemon,"[4.411880871964042, -6.301844884773206, 7.193201454172224, 1.928881926436192, 3.7114384071659208, 1.4333648209828946, -2.4201021221466, -0.9257534195416408, -3.140311923865478, -8.31645075917592, 1.439193094045883, -7.65253460751509, -3.2297464911044615, -3.393727179941818, -4.375211296716275, 6.88194619776843, 1.363168645529061, -1.1015627368852219, -0.047207820168498935, 3.331327665674241, 7.859532141357201, -3.044608866075651, -3.4358933059984906, 6.303194207976203, -3.3035719055885946, -1.631936127640151, 2.198100051900846, 2.4266563137114647, 3.6752178306362446, 0.7764483504965389, 0.7122596052149871, 0.0271620746041943, -1.6808863004765502, 0.3992433343608013, 0.8241373485564981, 0.5547260729583912, 1.4922548052724554, 0.023949445909021823, -0.1750221107809078, -0.21928642602664483, 0.26819769330304627, -0.32475920683626736, 0.6716646667807857, 0.08985490741518887, 0.2641857738522954, 1.259782978409225, -0.10785680482475046, -0.8862424745089026, 0.8833877984300019, 0.7319171706413944, 0.18910849947111216, -0.29193944338316846, -0.23929539766735675, -0.7350254342659585, -0.31993837088640703, 0.5525695481262805, 0.3615735900363358, -0.4791253893299526, -0.5386736383719252, -0.36892748014208615, 0.900432831192012, 0.9475870964562811, 0.923497106799273, 0.2827587550751533, -1.005024574115463, -0.9693890406766935, 1.151660648864003, -0.8656183725884624, -0.5918831485419083, -0.002712703116763169, -1.531517053081624, -0.7779696312422337, -0.5132825793223477, -0.3981066105192558, -1.3982611281609645, 1.0617710154389852, -0.3080774960153277, -0.9977042365560718, 0.8184328327726965, 0.02154289714992213, -2.0976905188179034, 0.44972400529728185, 0.06199989150854117, -0.3904545947024292, -0.18625792024706403, 1.0222719186619371, -0.19338459519790058, -2.9790018443026423, -1.215656377474745, -1.0514012765130119, 0.30457321707558327, -1.1615912002802402, -0.7867848308672286, 0.8808212932626407, -0.29458061939824365, -0.9171746278849877, -0.6541369208601181, -0.16686234855360185, 0.03505036099001006, -0.5270913565501696]"
s3://p8-ms/Test/Lemon/r_18_100.jpg,Lemon,"[7.083098218968993, -1.1081928323325476, 9.181498359347882, 5.248305143071011, 3.0372342441219695, -0.8878733955807507, -5.3320732945908595, 0.5925160443490267, -7.98176851703642, -0.7824640426504459, 7.734799383142559, -6.734110089161554, 3.0954312951198357, -7.38779372052314, 3.743800539182188, 5.500606227764348, -2.77665930759464, 1.9007992586443332, 2.5557055031481775, -3.705623290503662, -2.4471296384359467, 3.5108302312856554, 2.3594821200138387, -2.4848650264725785, 0.9340141577963721, 0.03782380639058411, -0.6490284251094045, -2.9946184070402495, -2.04341543813283, 0.005658602348076734, 0.26701358743395004, -2.5172833062408717, 0.9946172199523279, -0.7578520386760386, -0.5051893599629251, -1.5879608670557832, -0.16184604760267568, 0.7990513914256986, 0.8779684380115818, 0.04603474408076849, -1.3228293390669723, 0.9014855202573934, 0.8303504437980099, 0.06575170983537287, -0.0021766855149730688, -0.8064422921406407, 0.24516416037923458, 0.6040546572086288, -0.979373896890833, -0.4019117454242872, -0.789120523432321, 0.4764358643918044, -0.20449884151572356, -0.06248630018840515, -0.28983235001735463, -0.8167743082795276, 0.19461218863953222, 0.7622374628816426, 0.45044417516609475, 0.5114031886448194, 0.020562221440659105, 0.14144811560362572, 0.5213443238096955, -0.20503920009995194, -0.045627128067430314, -0.59502782852744, -1.6214807993580118, -0.6470148830300072, -0.3045198147444074, -0.6935491534159461, 0.5068287829431322, 0.15954391044120828, 0.0817339731589247, -0.45973254720453116, -0.13956014400875213, 0.5039384122821989, 0.9733401435996109, 0.1701897065210617, -0.19760110325655708, 0.36104738083302096, 0.5583432907239876, -0.04542766716576928, -0.23165333189126167, 0.038354485455832615, -1.5546448602420389, 0.1581727187278546, -1.2180182908737185, 0.6570689775151447, 0.4086848334144538, -0.5057614350568526, 0.026221053628956607, 0.3124388174929107, 0.5408468470606, -0.4795649793479071, -0.4622672809792333, 0.1926820691714898, -0.16145449242911952, -0.14283778280044435, 0.02004043855810372, -0.06031185471371982]"
s3://p8-ms/Test/Kaki/r_85_100.jpg,Kaki,"[0.5862333425673519, -18.234562745908562, -15.453571957930901, 5.750306517975688, -1.4255223354097017, -3.2238165092006246, -4.1367466051823305, 2.170105755857075, -10.15270911365418, -2.0830154430432386, -1.4952542692666226, 3.726800336684309, 0.24107723210070853, 1.4523322221712105, 0.8986107797675169, 2.546496659145029, -0.0405553210035199, -4.865053885009441, -3.7072761744207394, 0.8251295608214235, 1.1540445832516475, -1.727481067554873, -0.7099291669279946, 1.0170148960404213, 3.2861085118801707, -1.1206109806303872, 1.1237006472124653, -1.0771560598100403, 0.1797717559147506, 4.822220300605404, -1.7862614693573722, -0.26420023671601145, -4.1770796802643195, -0.4515212950677296, -1.3472231054768942, -2.8853078369371734, -0.7856509109775668, 1.9892233126725685, 1.556315029925308, -2.017309202353592, -1.3109625323480227, -1.4542427303615573, -2.340106937921682, -6.158096339257808, -0.5819185189910976, 3.115082187662593, 4.555377393455698, -4.774783332712862, 0.5227603180079001, 0.019784381751543366, 1.6977988709937555, -1.1683014617623904, 0.3763290365686873, 0.0468638041162138, 1.0262292708993714, -0.11073522605347853, -0.1727773233132649, 1.3373192260242244, 0.11991626360905315, 0.15677249012613018, 0.6927315472245837, 0.602078366733316, 0.04475545168158346, 0.8545304369286099, 1.8751505433205242, 0.11609726362515345, 0.8541595726948226, 0.4130083364402901, -1.0046710096267686, 0.44889481555157534, -1.0224299412468019, 0.655092532468157, -0.5097376640339996, 0.3117503844185585, 1.5548601867662186, 1.1054801536305678, 2.4475043028265535, -1.8891710020495125, -0.4981508513273703, -0.6414931815400079, -0.39856163434046377, -0.5086553409496937, -0.5402180951262315, -0.08112091016262339, -1.536809810423361, -0.8321089957814749, -0.045598705845227405, 1.1155855292887666, 0.4438556237378619, -0.034001454130083555, 0.8462119099290345, -0.9245211233371754, -0.7045928950164513, 0.8762394776473462, -0.4372090396109171, 0.24857255746118845, -1.500880100551248, 0.2000642333950122, 0.5254289175159094, 0.8437713083845775]"
s3://p8-ms/Test/Corn/24_100.jpg,Corn,"[-4.911220740379907, 3.9181040544607577, -0.9905319202987526, -24.012469586165434, -28.670356787825494, 2.317110452241298, -7.345010096930002, 0.3084529242846363, 1.3340828430974745, -1.749526792677274, 0.24024616581045893, -0.3865638192914987, -0.5425451263529778, -1.2140758707939192, 1.2783398618876103, 0.5136425803502083, -0.18863829139701604, -1.0124914373255183, 0.18691779931872826, -0.276918034031403, -0.7669696175600418, -0.2971404014130622, 0.5221066123642838, 0.8009549828619338, 0.3954299924838324, 0.30531289746777046, -0.10835321428604544, 0.23345660603793028, 0.19304770043159378, 0.4367288783050197, -0.13686104986610262, -0.7176486448861169, 0.19589853847914276, -0.706464319168062, -1.466870517569967, -0.4652939045615819, -0.25898158345098427, -0.08831079637742005, 0.8256327738443141, 0.9023534336219706, -0.12278328005055363, -0.9026818550279717, 1.7611653522278299, -0.31190560759354025, -1.0215634399929003, -0.13092980687001576, -1.9112950304744856, -0.5511521100426681, 0.6308449475669549, -1.52410340108057, 2.1287379342357475, -0.11379972067950124, 1.763710603606748, -0.44626966343490077, -1.6313133690495831, 0.8239176870246812, -0.386674078245821, 0.511260484604785, -1.0972358281319503, 2.2496974843721027, -1.3666924944409555, 0.46942701748903604, 0.6426428355419725, -0.580107285928345, -0.7802177065523228, 0.5326688795458884, 0.8132940757891665, -1.6417877289232747, 0.9101828113677116, 0.26955039398584774, 1.1602069340057766, -0.8032966747999528, -1.5136000718883207, -0.10074117711480732, 0.4165715164395462, 0.06353697609867112, 0.07096780781512238, -0.048710824451704555, 0.43090950096089176, 0.1614285214184083, -1.8781324004091113, 1.3210730781722926, -0.7994967691480183, -0.3940839872587872, -0.7808890994180315, 1.322482781796683, 1.336360025460936, 0.01937825315243394, -1.140668944853085, -1.0416515421183454, -0.16112315656876564, 0.07561105297843143, 1.165194199649897, -1.635257167357671, 0.23798851885098027, 1.573935904674429, 0.13610979641252682, -0.816028135077633, 0.3043829005305902, 1.72859812733872]"
s3://p8-ms/Test/Corn/167_100.jpg,Corn,"[-5.458613326398924, 3.4491069682251685, -1.3826953202114187, -24.91323934410444, -30.658201472057527, 1.6961466743641465, -8.87303183182334, 0.9541502623017106, -0.449247882009455, -3.0907560905926923, -0.31128279474726417, -0.7757293730643856, -1.3653717741685887, -2.1819038491052893, 2.204825845594747, 1.2285343234094508, 1.3707812231916106, -0.6365220682368968, 0.6560199728670504, -0.03291282118732415, 0.1342532257524922, -1.5462214021756417, 0.494979200616244, -0.7414186828143192, 0.09635656796672055, -0.4805754158805645, -0.24048658706482895, -0.6592242855271393, -0.10841338689905743, 0.43559966535292866, 0.7409386393443985, 0.802473267821703, -0.14170959572219421, 0.9502974649669994, 0.5629824580428608, 1.2735488581870924, -0.22795744548110305, 1.5350175188383375, -1.6804500136341278, -0.5517290140184358, 1.7239039556734186, 1.8592966615891118, -2.603998914196586, 0.2560885934406714, 2.681102170164625, 0.19155215952038, 1.2174433604324244, 0.14758021187047354, -1.8054941179672093, 1.4718740393536285, -3.773321830895527, -0.6449164055180205, -4.293500030546063, -0.539454454538887, 1.7738534233081344, -1.031393239315417, -0.6342806126715772, -1.2227974913180022, 1.3055163563652565, -4.236521928901365, 1.447075591197077, -1.8432824508032815, -1.622271840960071, 1.6732007437921195, 0.11005964289583721, 1.3741859064196642, -0.29935678982267916, -0.1707749028810982, -0.08268664135127209, 0.578230001195916, -0.8932018781413502, 0.18821104696046637, 0.047661876359407294, 0.1782680992117533, 0.2700938714436702, 0.8825824447481702, 0.1305887358089315, -0.9251966189213712, -0.7558973840487466, -0.6858556444395891, 1.5842412894519362, 0.7272718642351985, 0.6395339698393699, 0.08845276211056714, 0.8167398932019292, 0.06731229876713757, 0.6006996969220214, -0.7806906146740881, 0.43946101018794925, -0.9684376443318542, 0.6740401013028317, -0.5882019682009738, -0.10108137640108959, 0.1391790421482202, 0.4745400719784753, 0.5592379471457113, 0.021615165422026832, 0.4354649640963047, 0.5379338974375082, -0.27100672280729143]"
s3://p8-ms/Test/Corn/2_100.jpg,Corn,"[-7.23890023718755, 4.654022804945307, -1.7696527075631445, -22.80117810317249, -28.63638404696174, 2.333147663227035, -6.376719835740279, 0.4960644288878598, 0.5194841000841112, -0.10844752188117292, -0.3770512114699714, -1.4939187519495183, -1.000785832558636, -0.7856193823084736, 0.2749985591614167, 1.1372112627595212, -0.6016412733229237, -0.9854801793615817, 0.28362350639710904, -0.04890489162081607, 0.06094569687835533, 0.8719985087812152, -0.7170502519365094, -0.40002903558702546, 0.5136353099079202, 0.3629997828440655, -0.7652464049928998, 1.8042527565163016, 1.3701983180465422, -0.4963002884463763, -0.8739464140040233, 0.1866348073883814, -0.22173921859051351, -1.3699246408695132, -1.3960988725255394, -1.1963340489677634, -0.10286849255399036, -0.455849682534358, -0.4705531412985397, 0.7296439979464305, -1.691807152600845, -1.498535081957757, 1.3271845838543144, -0.9984989836955442, 0.16235296714449807, -1.1627838537060142, -1.1659349139425577, -0.1324243934758104, 0.6491476766287843, -1.1499721037859783, 0.8886351302828843, 0.1140637972975758, 2.769208808824252, 0.17837326639508078, -0.15941995320641136, 0.050381731499809936, 0.27801216380883553, 1.0395370115201106, -0.7087782222606469, 0.35998586599167853, -0.17241385085959943, 2.2852954881945555, 0.549526011099221, -1.7699549079291308, -1.2796560736916924, 0.008767366919558327, -0.7562903818375457, -0.10693533359618945, -0.48650963841305933, -0.09204425377695746, 1.681460243937082, -0.5356065101934837, -1.6602072713089644, -0.5977632418028372, 0.2380278067132394, -1.7033734214753418, 0.4371149131663459, 1.3526427141365307, 0.14213953575524121, 0.2206589193819908, -0.7901309911221556, -0.22234267182444878, -2.3365072815912047, 0.5623616915753241, -1.756216895981705, -1.2029361153370433, -0.4318734640214182, -0.7436025598721339, 0.4609474912283319, -0.5563028915764187, 0.7902186650749614, 0.4359507058453881, 0.3801402362157747, -0.6991271859646302, 0.7567270316368252, -1.8270182342327044, 0.19046400760984541, -2.266786751367417, -0.8385132247196849, 1.6731047495626021]"
s3://p8-ms/Test/Kaki/r_190_100.jpg,Kaki,"[-1.3422406033860508, -15.849439825617067, -13.631478713195044, 3.6896792251239936, -1.4524491014591179, -3.413204182633322, -3.211994087848549, 3.390547594614115, -14.244943037975048, -0.92017104011224, -4.423107630859352, 5.351765570611884, 0.09472120044889176, 1.186474523585353, 1.1254897076534862, -0.627698213092675, 0.11852069018956445, -3.6373521298016147, -0.587089500219582, -1.878448591927407, 3.0577276319438256, -0.1114428016610908, -2.173397118277453, 0.8698174239304101, 4.13575863778697, -0.18675938912579013, 4.074656887827458, 0.8798789758107686, -2.357442052933217, -1.3839579019578805, 0.7197105791854437, -0.37614776090300334, -1.030682167571789, -1.7761006468259841, -1.4583630065530213, -1.4320532529045022, -0.7309017595220317, -3.577315880569191, -2.875667708318386, 1.6952058631969298, 0.4385356765489923, 1.7640476128202254, -1.0389213910165733, 4.141395010782921, 3.5979793885001303, -2.6204515263335666, 0.06907779990654074, 3.449906747322253, -0.8020042399449613, -0.35675916413129366, -2.4680134797703657, 2.0632333695917255, 0.9186302510277659, -2.785271398532978, -1.8116915700444804, 0.16095472096403568, -2.176593632843687, 0.4711879215107797, 2.234105925851512, 0.7281887456960746, -1.9239748208482144, -1.002571257212993, 0.48454664966474303, -1.9918154503366567, -0.24840580170685242, -1.2771288682525272, -0.6178134593649578, 0.8066842641326332, 0.3027492051939073, 0.400784771907401, -1.3759777706607912, 1.3640950187960017, -0.40568748657744785, 1.8966641395805437, -0.9345251703016463, 1.3239476077968388, 1.076466288690428, 0.13338936940850712, -0.3591492565426842, -1.0878222117244811, -0.24872351936598533, -0.5926295725712027, -0.5967513486929223, 1.0023797414118758, -1.683465058057778, -2.267209929626317, 0.040410301125837114, 0.14777334307233508, 0.5364264116044103, 1.1591687149250882, -0.9356057975528532, -0.8707742838168451, -0.792592828273589, 0.03749648871118025, -0.5051697305808561, 0.9842780836403413, -1.2320908365842722, 0.2120841343109546, -0.5222266751954605, 0.9634067819624297]"
